RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
89147,19702,71647,Zip,AR,AR,Hermitage,,Bradley County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56518,56766,56771,57045,56964,56964,56805,56800,56768,56826,56803,56459,55705,55060,54864,54760,54784,54722,54948,55083,55071,54870,54613,54790,55359,55647,55572,55096,54956,54803,54439,53954,53688,53462,53420,53270,53330,53160,52995,52827,52984,52944,53023,52874,52841,52885,53027,53281,53586,54147,54664,55061,54997,55044,55098,55734,56358,57064,57351,57572,57618,57878,58174,58971,59484,60159,60930,61734,62371,62565,62983,63581,64222,64554,64877,65318,65832,66258,66038,66005,65882,66271,66792,67314,67911,68374,68407,67982,67710,67704,68133,68283,68613,68783,68853,68861,68859,69090,69677
89403,19737,72136,Zip,AR,AR,Romance,Searcy,White County,79268,79091,79081,79152,79294,79505,79479,79434,79202,79050,78931,78928,79399,80026,80734,80809,80756,80405,80289,80417,80644,80742,80791,80881,79965,78926,77584,77402,77306,77742,78491,78852,79361,79896,80675,81351,82634,84002,85471,86017,86838,87341,87533,87946,88823,89852,90229,90012,89777,89997,90569,91186,91166,91100,91283,91647,91249,90617,90605,91460,92802,93379,93812,94045,94707,95156,95508,95742,96212,96936,97287,97613,97350,97126,96760,96764,97357,98313,99046,99262,99394,99581,100103,100024,99944,99861,100100,100221,100766,101310,102025,102553,103110,103495,103180,103182,103320,104188,104748,105493,104707,103604,102445,102459,102779,103107,103551,103894,104054,103979,103641,102260,100714,99191,98166,97358,96835,96829,96925,96914,96711,96045,95540,96381,98177,100200,101143,100669,99037,96408,94348,93046,92859,92914,93262,92722,91233,89823,89160,89312,89553,90142,90696,90719,89657,88602,87521,87164,87299,87182,87219,87050,87440,87722,88002,88259,89025,89475,89786,89507,89376,89461,89187,89061,88845,89065,89038,89108,89124,89396,89592,90085,90619,91039,91359,91769,92167,92289,92427,92531,92327,92212,92320,92643,92559,92524,92779,92816,92888,92909,93028,93026,93631,94223,94798,94797,95334,95776,96049,96274,96343,96519,96577,96819,96542,96170,95741,95650,95328,95111,95127,95130,95352,95764,96222,96619,96973,97582,97932,98088,98161,98347,98636,99086,99455,99578,99636,99931,100485,100874,101418,102261,103693,104920,105866,106299,106645,106903,107306,107444,107683,107903,108564,109046,108784,108461,108033,108206,108569,109411,110460,111167,111553,111881,111977,112267,112449,112841,113443,114713,115859,116771,116958,118107,119046,119970,120301,120632,121278,121611,122081,122829,123499,123918,124864,126249,127267,127319,127055,127405,127634,128104,128302,127762,127263,126940,126493,125263,124385,124180,124430
89613,19743,72532,Zip,AR,AR,Evening Shade,,Sharp County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35440,35578,35878,36641,37425,38139,38355,38460,38514,38969,39782,40746,41756,42452,42787,42775,42686,42696,43043,43730,44300,44272,43662,42896,42010,41689,41855,41973,42162,42200,42700,42796,43071,43453,43946,44216,44435,44815,44994,45104,45054,45243,45727,46235,46776,46675,46258,45995,46169,46594,46677,46638,46454,46199,45555,45078,44491,44469,44494,44680,44685,44226,44122,44183,44530,44894,45076,45313,45249,45232,45508,45822,45971,46110,46236,46704,47342,47966,48920,49662,50528,51183,51778,52379,53293,54249,55263,55709,56053,56341,56577,56871,57373,57605,57826,57798,57871,57961,57911,58112,58238,58494,58599,58554,58567,58953,59344,59827,59894,59823,59673,59518,59538,59613,59766,59933,59776,59808,59604,59751,59841,60268,60635,60862,60716,60256,60009,60026,60285,60111,60283,59984,59998,59686,59668,59483,59614,59803,60149,60223,60386,60665,60769,60844,60825,61019,61012,61431,61997,62829,62968,62889,62598,62387,62255,62448,62528,62602,62600,62754,62147,61353,60893,61142,61438,61599,61681,61612,61622,61549,61697,61486,61690,61862,61981,61864,61784,61893,61939,61991,62117,62216,62190,62238,62365,62709,62870,62895,62837,62876,62982,63147,63302,63639,63967,64398,64815,64970,65510,65978,66596,66837,67069,67159,67135,67152,67370,67531,67575,67678,67707,67903,68012,68349,68783,69358,69872,70194,70394,70500,70723,71005,71253,71429,71591,71600,71634,71638,71956,72214,72162,72359,72526,72936,73093,73362,73664,74154,74493,74950,75174,75504,76008,76370,76928,77400,77912,78406,78830,79469,80020,80487,81012,81535,82111,82699,83131,83494,83977,84433,84938
89182,19812,71740,Zip,AR,AR,Emerson,Magnolia,Columbia County,28624,28727,28831,28753,28639,28189,28070,28116,28578,28845,28981,29117,29427,29607,29575,29820,30097,30881,31157,31249,30799,30796,30823,30846,30456,30087,29772,29407,29154,28827,28628,28392,28134,27689,27622,27618,27956,28291,28763,29268,29686,30235,30741,31150,31543,31821,31822,31791,31638,31831,32011,32317,32360,32362,32214,32217,32047,32171,32225,32466,32657,32629,32439,32218,32323,32156,32231,32193,32644,32853,33195,33213,33087,32842,32873,32879,32950,33066,33300,33520,33654,33603,33604,33662,34146,34601,34968,34958,35161,35491,35903,36182,36495,36718,36867,36960,37142,37361,37500,37916,38007,38143,38074,38254,38328,38677,38992,39369,39464,39722,40167,40712,41239,41620,41944,42207,42497,43054,43775,44580,45173,45418,45525,45611,45864,46208,46610,46948,47102,47117,47011,46905,46928,47339,47680,47717,47675,47714,47972,47971,48293,48523,48905,48965,49097,49186,49316,49889,50322,50728,50756,51471,51819,52143,51779,52007,51953,51808,51335,51088,51003,50938,50513,49672,48890,47990,47716,47292,47145,46845,46861,46339,45623,44707,44748,44875,45048,45033,44933,44700,44178,43804,43457,43454,43528,43805,43580,43238,42911,43001,43164,43094,43409,44002,44463,44721,44617,44756,44756,45226,45686,46078,46321,47118,48167,48606,49023,49110,49918,50232,50894,51169,51586,52077,52546,52923,53226,53922,54813,56065,57324,58801,59741,60089,60298,60518,61243,61729,61181,60438,59832,59862,59825,59518,59735,60809,62039,63111,63425,63605,64917,66406,67765,68104,68114,68432,68724,68896,68797,68721,68818,69241,68784,68432,67843,68287,69021,70177,70700,70663,70657,71155,71977,72413,73005,73368,74249,74819,76067,76541,77608,78144,78358,77908,77501,78082,78697,79407,79862,80424,80502,80709,80791,81602,82703,84063,85202,85693,86241,86836,87469
89763,19927,72821,Zip,AR,AR,Altus,,Franklin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63172,62904,62714,62271,62002,61654,61329,60954,60861,60892,60910,60633,60356,60266,60089,60074,59879,60047,60110,60277,60292,60243,60247,60451,60730,60809,61228,61470,61711,61534,61609,61827,62010,62032,62019,62172,62341,62536,62416,62356,62202,62282,62297,62154,61469,61053,60825,61184,61408,61718,62135,62486,63576,64619,65547,65770,66023,66111,66025,66026,66079,66356,65757,65255,63773,62393,60829,60252,60206,60388,60455,60053,59969,59722,60171,60240,60456,60688,61479,62459,63503,64350,65226,65636,65475,64756,63766,63168,63114,63043,63001,62555,61881,61328,60665,60814,61185,62505,64026,65257,66029,66755,67322,67326,67313,67133,67603,67772,68106,68038,67933,67947,67781,67680,66716,66095,65185,64579,63729,63142,61941,60369,58540,57834,57764,57595,57695,57959,58592,59199,59669,59947,60574,61503,62637,62979,63003,63113,63423,63576
89649,19927,72583,Zip,AR,AR,Viola,,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105017,104245,104327,104521,105392,106197,106586,107091,107773,108494,109628,110243,110502,110495,110454,110828,110812,111133,111995,112460,112061,111466,110454,110273,109950,111506,112727,113108,112041,110319,108515,107361,107398,107801,107816,107873,109305,110274,110583,109830,110454,111645,113281,114468,115548,116914,118873,119672,119137,117451,117009,118166,118536,119349,119234,119604,118520,117721,117464,118407,118145,117510,117057,118137,119822,120951,121657,122718,124500,125943,126744,126964,128362,130575,132153,131852,131083,130364
89178,19967,71726,Zip,AR,AR,Chidester,Camden,Ouachita County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19198,19092,19017,18746,18373,18084,18072,18411,18842,19121,19284,19433,19570,19677,19816,20256,20959,21649,21932,21749,21385,21383,21606,21945,22323,22764,22996,23109,23249,23371,23539,23652,23874,23952,24127,24217,24378,24519,24878,24937,24685,24276,24006,23858,23914,24060,24033,24060,23997,24030,23982,24143,24494,24923,25227,25368,25477,25641,26049,26277,26512,26681,26978,27376,27686,28138,28354,28784,28959,29067,28924,28780,28817,28898,29015,29008,28895,28609,28648,28870,29107,29093,28945,29064,29077,29190,29220,29324,29479,29579,29518,29164,28875,28900,29270,29463,29710,29583,29521,29398,29635,30095,30358,30552,30522,30382,29793,29318,28912,29051,29027,28797,28261,27536,27151,26870,26859,26820,27032,27296,27471,27245,26975,26901,26946,27207,27257,27214,27015,27085,27247,27096,26867,26880,27179,27367,27395,27279,27294,27502,28019,28313,28377,28570,28699,28805,28694,28767,28982,29176,29439,29511,29371,29131,29076,29118,29423,29404,29436,29246,29224,29161,29066,29125,29202,29460,29470,29546,29455,29862,30033,30396,30355,30526,30642,30736,31081,31453,31993,32367,32553,32600,32897,33265,33796,34121,34316,34427,34098,33441,32912,32456,32561,32360,32168,31892,31878,32084,32220,32308,32499,32928,33182,33508,33521,33875,34243,34437,34512,34316,34455,34481,34931,35467,36176,36784,37178,37274,37269,37860,38479,38902,38899,39092,39162,39123,39030,39023,39273,39681,40175,40326,40469,40902
89439,19967,72201,Zip,AR,AR,Little Rock,Little Rock-North Little Rock-Conway,Pulaski County,,,,,,,,,,,,,,,,,,,,,,,137782,139759,140435,143754,146700,148620,150786,152498,154484,154658,155375,156763,157415,157264,157606,156883,155663,155941,156232,157281,158492,161461,162304,160919,159532,157999,158175,157360,158793,160044,160520,160139,158314,157786,159415,162851,167913,174225,180117,186320,190407,193123,195317,198110,201423,204431,206852,209725,211752,213861,215514,217419,216237,213956,212017,211587,211315,209630,205738,200880,196930,193535,191584,188975,190161,192422,195531,195977,195622,194509,197566,201151,203105,202678,200487,201714,202020,202353,201246,202147,203451,206477,206764,207678,208542,212591,218645,222139,224128,223461,224550,226493,232578,237563,243051,246091,250316,252627,251955,253050,256037,263325,269760,272598,270885,268108,265519,266941,268221,271234,274302,275253,276949,277458,278263,280637,283662,289829,295343,298218,299233,298768,300848,304337,305141,305209,304234,305539,306777,306816,307462,309026,310828,311087,308588,306268,304145,303723,303760,301667,296566,291137,286788,282525,278785,277083,278373,278100,279354,280030,279237,278139,280402,284053,285708,283912,282658,281346,280409,279375,277104,273590,274276,274743,274386,270249,267744,268272,268372,268641,266983,265103,262754,259420,254639,251002,248306,247853,247313,247461,248897,248467,245824,243952,244448,248885,250621,251696,252678,254775,255539,253340,250468,248580,250156,252168,252500,250125,248714,248507,246755,244796,243761,245575,246240,247151,247831,248530,249046,248478,248709,248750,250368,250658,250692,251241,252029,252976,251983,251581,251145,253131,254167,254914,254115,254131,255226,254245,255200,254213,255328,254669,256894,259125,262921,263754,263646,262420,260722,259984,258209,260017,260909,261130,257673,255560,256086,260599,266774,270681,273243,273530,276600,278573,278104,279211,279200,280424,276817,273276,269406,267964,267979,269955,270199,270059,271902,273448,277396
89365,20041,72087,Zip,AR,AR,Lonsdale,Little Rock-North Little Rock-Conway,Saline County,74018,74268,74628,75730,76888,77610,77945,78529,79971,81537,82431,82813,82800,83367,83191,82758,81689,81393,81759,81878,81548,80460,80037,80009,80860,82125,84309,85985,87806,89645,90889,91818,90626,90170,90280,91200,91365,89263,87907,86361,86260,84982,84160,83053,83320,84273,84810,84599,84449,85289,85400,86121,86274,86773,87072,88476,90916,92564,93801,94779,95117,95843,96414,96984,96360,95864,96400,96750,97406,98241,99671,100194,100604,100260,100808,100912,101548,101726,102029,102877,102466,101107,98773,98462,99850,101650,102194,102042,102269,103189,103886,103138,101692,100446,100853,100825,99838,99586,99908,101750,102923,104348,103759,103555,104982,108139,110316,111398,112229,111735,111855,112170,114233,115757,118635,122681,125724,128025,129076,131714,134796,140186,143919,146109,146023,147344,148792,149008,146879,144665,144425,145115,145343,142630,140619,138876,138117,136541,135626,135387,137631,138929,139870,137293,135147,133580,132998,132085,132398,131861,131601,130092,129076,127698,126045,125875,125620,125872,125502,126289,125733,125425,123431,121946,120029,119629,119853,121408,122140,122606,122320,122102,122051,122088,122715,123656,123997,123786,122998,120908,120023,119662,120132,119412,118634,118464,119039,119435,119897,120042,120247,120339,119894,119329,119753,120953,121941,122049,121376,121373,121764,122397,123326,124548,126484,127758,127601,126801,126559,127176,128159,128481,128608,128778,128467,128287,128176,128924,129875,130576,131198,131743,132007,131968,131624,131713,132649,133297,132263,130268,128832,129072,128976,128300,127605,127665,128047,127922,127124,126628,127270,128445,129219,128900,128877,129129,129706,129950,130329,130969,131349,132661,133568,135386,136774,138292,139341,141008,142410,143783,144156,144830,146158,146062,146416,145868,146505,146829,147568,147471,147391,146911,147158,146773,146825,147583,148537,149482,148988,148678,147864,147935,148011,148436,148777,149422,149510,149539,149276,149284,149975
89198,20121,71763,Zip,AR,AR,Sparkman,,Dallas County,,22954,23193,23344,23763,23967,24242,24288,24376,24267,24325,24294,24444,24396,24371,24142,23808,23579,23197,23116,23151,23532,23611,23637,23386,23411,23309,23498,23615,24011,24457,24773,24699,24406,24229,24303,24344,24289,24191,24206,24274,24144,23934,23800,23707,23582,23385,23162,23074,23086,23205,23265,23330,23577,23909,24237,24611,24988,25373,25558,25887,26188,26608,26906,27142,27155,27130,27020,26976,26824,26867,26952,26897,26686,26334,26200,26215,26416,26482,26573,26658,26827,26906,26951,27086,27209,27413,27325,27238,27112,27299,27329,27378,27385,27449,27461,27354,27419,27519,27784,27974,27958,27805,27793,27833,27994,28059,28284,28570,28815,28922,28977,29060,29280,29463,29670,29883,30025,30252,30475,30721,30957,31209,31439,31581,31929,32282,32698,32809,33054,33133,33264,33151,33134,33038,33077,33047,32890,32781,32639,32699,32649,32691,32764,32915,33138,33493,33816,34082,34135,34185,34161,34119,34026,33988,33798,33793,33409,33083,32607,32467,32381,32269,32198,32273,32355,32458,32498,32530,32636,32719,32745,32620,32524,32498,32447,32358,32393,32349,32303,31982,31837,31660,31768,31864,31996,32048,32163,32044,31806,31515,31480,31489,31568,31632,31780,31815,31794,31776,31812,32179,32555,33007,33138,33620,33854,34178,34170,34453,34986,35463,35797,35949,36135,36221,36484,36472,36624,36513,36565,36496,36324,36318,36317,36096,35894,35789,35906,36091,36147,36388,36640,36885,36926,36770,36701,36910,37123,37369,37469,37548,37837,38110,38217,38216,38179,38249,38229,38288,38363,38483,38450,38581,38575,38575,38749,39012,39490,39831,40092,40186,40166,40127,40111,39984,39818,39974,40186,40487,40305,40272,40314,40614,40957,41294,41723,42064,42446,42337,42139,41833,41978,42079,42209,42235,42316,42433,42539,42771,43056,43599
89260,20208,71940,Zip,AR,AR,Delight,,Pike County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67703,67720,67863,68244,68831,69252,69511,69421,69395,69194,69100,69024,69075,69172,69201,69138,68952,68944,68997,69344,69515,69649,69653,69764,69975,70373,70527,70292,69793,69320,68961,68678,68537,68732,68561,67801,66421,64942,63928,63478,62793,62020,61280,60828,60181,59534,59281,59530,59937,60212,60472,59928,59773,59618,60064,60178,60185,59846,59794,59785,59919,59878,59715,59776,59787,59891,59855,59838,60366,60868,60821,60225,59835,60220,60671,61565,62463,63384,63875,64256,64270,64475,65065,66308,67463,68030,68265,68652,68782,68996,68775,68925,69288,69765,70151,70079,70006,69850,69966,69854,70202,70360,70970,71658,72176,72145,72094,72027,72475,72655,73126,73386,73516,73756,73983,74009,74138,74609,75081,75685,75915,76520,76854
89663,20356,72626,Zip,AR,AR,Cotter,Mountain Home,Baxter County,61074,60905,60818,60580,60274,59962,59746,59830,59984,60097,60097,60038,60284,60856,61527,62004,62179,62427,62310,62267,62222,62615,63037,63441,63581,63042,62048,61310,61687,61976,62633,62516,62606,61961,61386,61067,60671,60605,60952,61321,60897,60719,60863,61147,60729,60775,61391,61950,62234,62620,63194,63906,64552,65020,65158,65617,66140,66602,66799,67275,68016,68535,68875,69115,69622,69988,70295,70700,71641,72459,73094,73261,73583,73768,73842,73879,73964,74168,74443,74485,74484,74539,74649,74843,74897,75180,75467,75640,75834,76107,76342,76405,76386,76776,77228,77552,77526,77786,78412,79117,79828,80160,80787,81951,83178,83796,83675,83623,84441,85060,85535,85927,85966,86557,86632,86407,85894,85840,86930,88483,89349,90098,90795,91743,93221,94576,96323,98118,100205,102389,104522,106159,107962,109482,110514,111613,112149,112782,112920,113450,113832,113860,113012,112513,112128,112180,112294,112217,112338,112357,112741,112802,112876,112790,113008,113039,112992,112869,112863,112775,112571,112314,111943,111150,110347,109710,109551,109391,109292,109143,109131,109176,109189,109057,108901,109395,109887,110428,110253,110062,109836,109720,109573,109352,109339,109443,109754,109432,109151,108673,108743,108828,108980,109163,109307,109523,109668,109875,109787,110320,110823,111622,111915,112157,112227,112212,112317,112495,112496,112444,112384,112199,112033,111880,112048,112254,112579,112793,112952,113128,113392,113720,114263,114701,115022,115104,115197,115416,115639,115914,116004,116010,116375,116742,117132,117362,117692,118175,118807,119168,119323,119422,119936,120579,120913,121195,121418,121922,122492,123165,123506,123489,123498,123583,124053,124276,124682,124977,125190,124842,124568,124158,124100,125157,126625,128204,128558,128885,129103,129478,130150,131090,131847,132071,132611,132734,133364,133264,133575,133722,134263,134770,135086,135410,135823,136709,137263,137670,137500,137850,138448
89519,20381,72386,Zip,AR,AR,Tyronza,Jonesboro,Poinsett County,33984,33694,33628,33478,33427,33331,33365,33444,33542,33477,33634,33865,34158,34520,34693,34893,35052,35458,35528,35374,35288,35691,36061,36137,36023,36008,36271,36378,36316,35954,35993,36502,36944,37051,36767,36956,37460,38077,38383,38639,39246,40066,40712,41037,41322,41593,41817,41780,41441,41067,40844,40943,40983,41108,41150,41160,41084,41080,41347,41767,42481,42927,43404,43210,43260,43087,43350,43611,43851,44047,43942,43866,43650,43826,43937,44511,44799,45018,45035,45035,45228,45334,45661,45819,45788,45694,45816,46008,46153,46388,46589,46812,46898,47147,47342,47493,47797,47817,47681,47361,47314,47406,47517,47620,47744,47698,47672,47709,47898,48300,48840,49415,49847,50050,50266,50427,50756,51143,51694,52173,52539,52791,52898,52989,52970,53090,53155,53239,53057,52956,52680,52710,52691,52836,52845,52784,52677,52376,52004,51827,51880,52039,52037,51848,51672,51395,51314,51275,51411,52017,52702,53103,53117,52980,53073,52961,52803,52638,52418,52282,52021,51484,50899,50432,50204,49954,49706,49653,49598,49493,49355,49192,49094,48860,48663,48519,48488,48503,48422,48271,48188,48144,48193,48194,48154,48161,48160,48127,48025,47789,47586,47379,47231,47125,47120,47406,47654,47933,48004,48023,47961,48060,48178,48377,48392,48440,48219,47465,46810,46228,46067,45960,45848,45718,45558,45469,45526,45481,45470,45668,45781,45958,46095,46320,46705,46968,47181,47300,47370,47403,47339,47316,47370,47236,47142,47208,47430,47676,47709,47701,47690,47909,47996,48034,47937,48256,48067,47476,46318,45681,45530,45389,45204,44882,45419,46189,47202,47473,47887,48174,48827,48876,49021,49334,50090,50725,50543,49850,49268,49245,49554,49949,50383,51078,51712,52382,52662,53178,54011,55310,56231,56972,57428,57911,58220,58458,58524,58388,58256,57917,57443
89698,20397,72675,Zip,AR,AR,Saint Joe,,Searcy County,31689,31648,31563,31362,31316,31411,31684,31747,31799,31755,31718,31837,32082,32343,32363,32272,32205,32269,32317,32423,32362,32487,32760,32968,33099,33325,34053,35071,35626,35519,35019,35027,35495,36075,36583,36867,36902,36698,36482,36542,36905,37678,38487,39193,39674,39766,39555,39366,39483,39897,40265,40296,40316,40239,40579,40537,40495,40542,40663,40837,41221,41434,41732,41749,42035,42330,42370,42557,42466,42588,42923,43439,43583,43592,43424,43733,43723,43863,43901,44165,44633,44985,45148,45162,45211,45450,45741,45807,45940,45987,46129,46168,46035,46081,46132,46297,46477,46582,46725,46985,47348,47683,47846,47908,48154,48311,48523,48678,48944,49346,49754,50046,50192,50505,51169,51907,52543,52944,53339,53806,54158,54445,54560,54912,55224,55485,55689,55965,56210,56425,56689,56940,57345,57690,58089,58215,58349,58380,58433,58178,58019,57959,58090,58140,58204,58409,58599,58630,58536,58395,58009,57777,57674,57832,57820,57605,57054,56551,56182,56087,55941,55768,55625,55677,55745,55400,54825,54135,53898,53231,52884,52441,52463,52305,52179,51869,51378,51197,51162,51387,51247,51373,51016,50830,50390,50232,49936,49550,49372,49340,49491,49750,50055,50194,50307,50305,50428,50730,51367,52244,52849,52982,53017,53058,53359,53672,54031,54432,54683,54899,55083,55503,55817,55886,55903,55777,55694,55536,55781,56224,56710,56824,56546,55991,55857,56515,56777,57049,56954,57578,57917,57834,57537,57258,57409,57738,58392,59010,60027,61055,62430,63290,63983,64384,65473,66884,68513,69511,69984,70075,70446,70741,70337,70054,69963,71264,72062,73185,73847,75061,75988,76581,76862,77742,79744,81503,83021,83961,84800,85515,85961,86716,87271,88714,90030,91355,91969,92538,93482,93968,95078,95695,96696,97205,98108,98488,98979,99034,99106,99235,99058
89682,20430,72651,Zip,AR,AR,Midway,Mountain Home,Baxter County,58079,58081,58286,58639,59095,59451,59940,60332,60755,60986,61557,62100,62474,62771,63270,63982,64421,64663,64606,64717,64865,65362,65716,65925,66660,67431,67907,67570,67626,68132,68803,69330,69691,70072,69740,69785,69409,69738,69339,69748,69695,70074,70461,71120,71833,72173,72777,73214,73336,73105,73581,74074,74690,74906,75327,75799,76305,76871,77646,78196,79421,80156,80810,81001,81366,81791,81916,81843,81770,81896,82077,82322,82165,82270,82426,82888,83261,83513,83792,84115,84320,84608,84699,84936,85162,85530,85976,86251,86520,86651,86879,87282,87866,88707,89350,90111,90727,91317,91500,91587,91588,91828,92183,92676,93216,92696,92434,91735,91687,91706,92573,93925,95595,97141,98769,99873,101096,103258,105603,108016,109769,111774,113373,115024,116294,117602,117918,118212,117852,117875,117826,118919,120410,121485,121621,121012,120514,120321,121144,122270,123667,124126,124510,123874,122936,121815,121393,121439,121600,121547,121364,121365,121449,121621,121466,121239,120983,120774,120554,120213,119770,119068,118206,117635,117224,116993,116506,116221,116048,116007,115812,115673,115388,115153,114824,113258,111577,109867,109395,108956,108520,108119,107821,107483,107024,106804,106779,107408,107926,108375,108389,108280,108286,108267,108344,108482,109052,109557,109858,110145,110602,111240,111515,111829,112093,112320,112486,112556,112423,112157,111840,111700,111645,111681,111817,112007,112158,112434,112555,112694,112813,113172,113797,114215,114468,114453,114593,114724,114928,115034,115191,115411,115912,116288,116650,116969,117407,117870,118203,118678,119126,119648,120288,120848,121018,121029,120984,121197,121244,121502,121611,121787,121919,122037,121984,121793,121795,121954,122134,122158,122269,122448,122741,122510,122088,121683,121888,122199,122683,122852,123124,123320,123830,123796,124037,124249,125109,125546,125849,126084,126299,126678,127014,127471,127707,128314,128712,129399,129725,130413,130981
